id,m1,m2,q0star,alpha,phi0,tc,dist,incl,seed,created_at,model
4049,73.542512,12.779464,-0.130148,-0.708717,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4050,75.550831,29.072448,0.000753,0.373721,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4051,59.114382,44.080076,-0.269915,-0.267914,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4052,29.289312,23.378348,0.161683,0.680974,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4053,55.367322,38.777281,0.077021,0.946844,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4054,49.849989,9.747209,-0.053990,-0.096284,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4055,66.362198,63.440748,0.235424,0.014101,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4056,41.517819,22.338471,-0.196064,-0.911597,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4057,49.967862,16.500912,0.295790,-0.215290,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4058,65.090829,15.146383,-0.173161,0.866691,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4059,77.047897,44.104124,0.137351,-0.776936,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4060,37.560989,27.910956,-0.031197,0.172470,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4061,69.274005,28.006501,-0.247112,0.437852,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4062,53.297422,33.341241,0.222021,-0.604818,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4063,74.359716,58.890903,-0.107236,0.507559,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4064,8.567235,7.017578,0.061129,-0.418658,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4065,66.958179,5.753132,0.169521,-0.877668,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4066,73.206313,35.656924,-0.298845,0.040720,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4067,61.224892,52.069596,0.030418,-0.067729,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4068,26.962961,6.233103,-0.138717,0.982740,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4069,47.596184,36.444778,-0.222797,0.654860,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4070,42.803629,17.518204,0.245752,-0.302349,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4071,79.401404,64.011241,-0.064756,0.337350,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4072,25.557592,15.310279,0.104196,-0.736798,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4073,53.032260,23.565117,-0.004465,-0.386194,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4074,67.406917,12.082414,0.127023,0.531736,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4075,65.757647,51.113255,-0.162396,-0.574797,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4076,39.931865,39.201063,0.268617,0.476191,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4077,71.190078,30.370081,0.053291,0.147823,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4078,60.303835,31.424739,-0.078307,-0.808929,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4079,76.668222,46.450682,0.192358,0.828854,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4080,21.007599,14.078779,-0.238545,-0.245812,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4081,42.552948,10.570577,0.141136,0.258729,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4082,78.056979,22.561870,-0.027852,-0.660131,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4083,74.359965,56.923803,0.282656,0.702216,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4084,31.777152,30.598317,-0.185857,-0.347750,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4085,61.891706,40.968072,-0.101776,-0.020359,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4086,47.362509,40.722969,0.067322,0.937324,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4087,68.571301,56.161199,-0.261941,-0.956272,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4088,19.832678,11.297513,0.206461,0.117371,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4089,75.503173,18.714377,-0.275430,0.751210,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4090,62.589260,27.111216,0.155436,-0.166216,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4091,50.766576,46.299281,-0.115229,0.194201,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4092,35.077727,16.692422,0.016406,-0.857260,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4093,57.359456,25.811131,0.231731,-0.528404,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4094,55.780324,7.755649,-0.199318,0.427845,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4095,72.146034,70.086621,0.090102,-0.463822,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4096,34.871375,9.518793,-0.041351,0.611317,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4097,67.067822,9.507844,0.089185,0.040799,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4098,72.161436,35.473611,-0.041826,-0.877739,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4099,61.042138,55.787813,0.231181,0.982570,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4100,25.808345,6.343331,-0.200306,-0.067566,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4101,47.706273,35.072529,-0.115632,-0.302672,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4102,46.299776,17.335302,0.015270,0.655177,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4103,79.217952,62.602495,-0.276492,-0.736383,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4104,25.667088,18.696689,0.155105,0.336942,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4105,52.849359,19.849180,-0.261904,0.531289,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4106,68.559217,12.192503,0.207230,-0.385754,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4107,65.867142,47.360859,-0.100934,0.476486,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4108,40.974462,39.017612,0.067431,-0.575084,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4109,71.006765,31.781089,0.283352,-0.808726,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4110,56.915127,31.534381,-0.185600,0.147627,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4111,78.042769,46.560910,0.141319,-0.245863,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4112,20.824845,10.580370,-0.027229,0.828897,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4113,42.662607,14.066867,0.193199,-0.659714,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4114,76.684873,22.378538,-0.238435,0.258321,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4115,74.177228,60.310070,0.053327,-0.348076,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4116,30.708527,30.368263,-0.077537,0.702533,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4117,62.001776,39.923339,-0.162212,0.937151,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4118,51.117364,40.540085,0.269239,-0.020194,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4119,67.416543,55.977728,-0.003769,0.117452,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4120,23.550753,11.407024,0.127279,-0.956346,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4121,75.320289,15.325812,-0.065305,-0.166264,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4122,64.000411,27.221286,0.103207,0.751251,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4123,50.876087,42.800729,-0.223711,-0.857059,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4124,36.452131,16.508951,0.245276,0.194008,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4125,57.176124,26.963574,0.029356,0.428138,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4126,52.064529,7.865308,-0.139046,-0.528689,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4127,73.188488,70.196830,0.169118,0.610871,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4128,34.688637,5.766253,-0.299979,-0.463384,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4129,59.492942,7.029519,-0.107200,-0.988825,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4130,74.343072,5.548346,0.061899,0.093291,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4131,67.861563,53.291176,-0.246271,-0.050229,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4132,37.023762,28.008294,0.222132,0.898828,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4133,77.690975,37.569522,0.138048,0.727196,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4134,44.100044,24.850743,-0.030941,-0.316098,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4135,65.081179,48.523859,0.295973,0.296172,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4136,18.861322,16.515265,-0.172539,-0.629207,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4137,64.335828,22.322926,0.234509,-0.497328,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4138,66.373003,38.206176,-0.196541,0.584269,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4139,53.662126,49.852918,0.076472,-0.557260,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4140,38.769935,13.722770,-0.054979,0.392255,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4141,45.016051,29.288674,-0.270318,0.220135,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4142,59.119437,20.024952,0.160548,-0.822640,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4143,75.568663,71.805325,-0.131211,0.787639,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4144,33.080285,12.766372,0.000424,-0.138198,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4145,73.359060,11.881151,-0.210635,0.373801,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4146,79.159266,29.181943,0.257914,-0.708789,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4147,58.106046,44.190166,-0.069001,0.680803,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4148,32.860963,23.195446,0.099951,-0.267751,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4149,55.184568,42.127007,0.184036,-0.096607,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4150,48.624447,9.857437,-0.284331,0.947160,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4151,69.601899,63.550391,0.023839,-0.911182,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4152,41.334506,21.076148,-0.145296,0.013694,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4153,50.078091,17.506950,0.038502,0.866244,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4154,61.521440,14.963629,-0.093096,-0.214850,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4155,76.864584,45.000175,0.198662,0.172765,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4156,33.954852,28.020598,-0.232240,-0.777223,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4157,69.383500,24.764484,-0.016902,-0.604615,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4158,54.562025,33.157790,0.114587,0.437656,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4159,71.007710,58.708001,-0.158426,-0.418708,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4160,8.677325,8.245436,0.272586,0.507603,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4161,49.044320,7.815198,-0.181205,-0.195187,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4162,71.731037,18.340433,0.287162,0.856286,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4163,78.470420,55.285231,-0.023420,-0.750240,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4164,24.334125,24.071440,0.145715,0.167205,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4165,67.192329,33.231646,0.211040,0.464812,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4166,45.430533,37.693425,-0.257509,-0.610346,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4167,61.951678,59.155238,0.071827,0.527429,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4168,16.783623,5.885907,-0.097125,-0.428831,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4169,72.637279,20.334653,0.011461,-0.701241,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4170,70.050589,32.248189,-0.120028,0.348736,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4171,49.072972,45.520909,0.150710,-0.259719,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4172,41.385347,19.520522,-0.280302,0.659160,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4173,53.267336,32.412438,-0.046223,0.955302,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4174,58.847706,14.117702,0.085376,-0.118361,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4175,79.900760,63.686774,-0.204116,0.021345,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4176,38.854801,11.432461,0.226786,-0.936349,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4177,62.718445,12.043022,-0.134067,0.575760,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4178,75.998877,42.166594,0.034921,-0.475209,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4179,59.549817,54.679701,-0.294415,0.385216,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4180,28.565490,10.361875,0.174097,-0.532703,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4181,44.584947,38.339554,0.108772,-0.829821,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4182,50.576102,22.800523,-0.060326,0.244834,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4183,74.008123,67.096353,0.250255,-0.146841,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4184,28.533309,21.892711,-0.218147,0.809892,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4185,58.187549,16.066596,0.263674,0.066747,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4186,65.822696,9.198206,-0.167192,-0.983704,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4187,68.604046,44.841681,0.122300,0.878635,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4188,37.120974,33.937101,-0.009334,-0.039741,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4189,77.533809,27.266657,-0.243414,-0.336371,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4190,53.739724,27.350945,0.187635,0.737765,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4191,74.791741,50.415803,-0.083103,-0.655824,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4192,14.626059,6.288003,0.048349,0.301367,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4193,79.869090,5.024736,0.166115,0.775965,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4194,73.637157,25.015807,-0.265336,-0.173460,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4195,52.513078,48.098980,0.005405,0.216276,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4196,26.221937,16.943025,-0.125643,-0.865717,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
